Elapsed time,192.168.5.50 Disks I/O,192.168.5.50 Network I/O
19:19:57.0,-1.0,1.1395696E7
19:19:58.0,-1.0,2271140.0
19:19:59.0,-0.976,588527.0
19:20:00.0,-1.0,9332729.0
19:20:01.0,-1.0,663946.0
19:20:02.0,-1.0,1.7516044E7
19:20:03.0,-1.0,737806.0
19:20:04.0,-0.896,1.7095347E7
19:20:05.0,-1.0,827081.0
19:20:06.0,-1.0,8204888.0
19:20:07.0,-1.0,688626.0
19:20:08.0,-1.0,9003959.0
19:20:09.0,52.632,1820481.0
19:20:10.0,-0.752,1.2186046E7
19:20:11.0,-1.0,577331.0
19:20:12.0,-1.0,1.689128E7
19:20:13.0,-1.0,730677.0
19:20:14.0,-0.447,1.7386721E7
19:20:15.0,-1.0,675388.0
19:20:16.0,-0.976,9900197.0
19:20:17.0,-1.0,714973.0
19:20:18.0,-1.0,7832337.0
19:20:19.0,-0.728,1.0157391E7
19:20:20.0,-0.944,730030.0
19:20:21.0,-1.0,6122893.0
19:20:22.0,-1.0,822458.0
19:20:23.0,-1.0,1.3233277E7
19:20:24.0,-1.0,738615.0
19:20:25.0,-1.0,923746.0
19:20:26.0,-0.928,6294908.0
19:20:27.0,-1.0,8799538.0
19:20:28.0,-1.0,1599761.0
19:20:29.0,-0.976,701716.0
19:20:30.0,-1.0,5763988.0
19:20:31.0,-0.96,944207.0
19:20:32.0,-0.976,1152139.0
19:20:33.0,-1.0,3549905.0
19:20:34.0,-1.0,674819.0
19:20:35.0,-0.952,1.1147165E7
19:20:36.0,-0.968,696084.0
19:20:37.0,-0.984,2509023.0
19:20:38.0,-1.0,5791603.0
19:20:39.0,-0.992,4183297.0
19:20:40.0,-0.679,798058.0
19:20:41.0,-0.984,1.7636623E7
19:20:42.0,-1.0,924065.0
19:20:43.0,-1.0,1.717073E7
19:20:44.0,-1.0,841909.0
19:20:45.0,1.952,8171279.0
19:20:46.0,-0.352,8550104.0
19:20:47.0,-1.0,759373.0
19:20:48.0,-1.0,3630797.0
19:20:49.0,-1.0,9931546.0
19:20:50.0,-0.992,521311.0
19:20:51.0,-0.816,1.1814035E7
19:20:52.0,-1.0,5203272.0
19:20:53.0,-1.0,621539.0
19:20:54.0,-0.984,1.7033675E7
19:20:55.0,-0.984,582221.0
19:20:56.0,-1.0,9828884.0
19:20:57.0,-1.0,671616.0
19:20:58.0,-0.952,1.7194306E7
19:21:00.0,-0.984,5783852.0
19:21:01.0,-0.96,508014.0
19:21:02.0,-1.0,1.3109844E7
19:21:03.0,-0.92,638535.0
19:21:04.0,-1.0,1.0202609E7
19:21:05.0,-0.96,4938718.0
19:21:06.0,-0.952,5638827.0
19:21:07.0,-1.0,1812713.0
19:21:08.0,-1.0,800529.0
19:21:09.0,-1.0,1031129.0
19:21:10.0,-0.992,3181034.0
19:21:11.0,-0.912,605602.0
19:21:12.0,-1.0,1.1210746E7
19:21:13.0,-1.0,459576.0
19:21:14.0,-1.0,2261031.0
19:21:15.0,-0.944,9203278.0
19:21:16.0,-1.0,683593.0
19:21:17.0,-0.544,824623.0
19:21:18.0,-1.0,1.7116132E7
19:21:19.0,-1.0,741306.0
19:21:20.0,-1.0,7189292.0
19:21:21.0,-0.992,1.0532617E7
19:21:22.0,-1.0,694722.0
19:21:23.0,-1.0,8166332.0
19:21:24.0,-1.0,569015.0
19:21:25.0,-1.0,8913124.0
19:21:26.0,-1.0,619243.0
19:21:27.0,-0.128,3893553.0
19:21:28.0,-1.0,565905.0
19:21:29.0,-1.0,1.6533279E7
19:21:30.0,-0.76,262033.0
19:21:31.0,-0.984,493420.0
19:21:32.0,-0.952,2996464.0
19:21:33.0,-1.0,1.437151E7
19:21:34.0,-1.0,486612.0
19:21:35.0,-1.0,1.2766849E7
19:21:36.0,-0.984,4724561.0
19:21:37.0,-0.128,485402.0
19:21:38.0,5.432,1534485.0
19:21:39.0,-0.071,2851651.0
19:21:40.0,-0.663,5354315.0
19:21:41.0,0.744,254503.0
19:21:42.0,1.448,338363.0
19:21:43.0,0.231,246094.0
19:21:44.0,-0.568,4099620.0
19:21:45.0,-0.319,1855062.0
19:21:46.0,-0.048,375406.0
19:21:47.0,77.544,2125721.0
19:21:48.0,7.552,1143961.0
19:21:49.0,-0.199,4498858.0
19:21:50.0,-0.984,5393520.0
19:21:51.0,0.824,165420.0
19:21:52.0,1.944,306150.0
19:21:53.0,-0.864,193718.0
19:21:54.0,-0.888,3503839.0
19:21:55.0,-0.864,1.0993384E7
19:21:56.0,-0.111,228412.0
19:21:57.0,-0.528,232003.0
19:21:58.0,-0.272,228993.0
19:21:59.0,-0.784,1451824.0
19:22:00.0,-0.808,270021.0
19:22:01.0,0.391,4786586.0
19:22:02.0,-0.392,689090.0
19:22:03.0,0.895,180724.0
